strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboTrend_TrendDirection_RecoveryTrigger_Momentum_UpClose_TwoBarUp_HigherLow,6,"TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_Momentum_TwoBarUp_CloseAboveFastSMA_HigherLow,6,"TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_UpClose_TwoBarUp_CloseAboveFastSMA_HigherLow,6,"TrendDirectionFilter,RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Momentum_UpClose_TwoBarUp_CloseAboveFastSMA_HigherLow,6,"TrendDirectionFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Volatility_Momentum_UpClose_HigherLow,4,"VolatilityFilter,MomentumFilter,UpCloseFilter,HigherLowFilter","VolatilityFilter,MomentumFilter,UpCloseFilter,HigherLowFilter",533,29.27,True,-10013.5,0.99,-18.79,306,227,0.95,1.02,31,0.34,MARGINAL_BORDERLINE,0.5474,0.6842,2,CONSISTENT,"[<class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Pullback_Volatility_TrendSlope_HigherLow,5,"TrendDirectionFilter,PullbackFilter,VolatilityFilter,TrendSlopeFilter,HigherLowFilter","TrendDirectionFilter,PullbackFilter,VolatilityFilter,TrendSlopeFilter,HigherLowFilter",111,6.1,True,-10057.0,0.95,-90.6,67,44,0.99,0.9,7,0.0,MARGINAL_BORDERLINE,0.4857,0.4737,2,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Volatility_Momentum_UpClose_TwoBarUp,4,"VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter","VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter",417,22.9,True,-10071.0,0.99,-24.15,245,172,0.91,1.07,28,0.38,MARGINAL,0.5021,0.5263,3,MIXED,"[<class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Volatility_TwoBarUp_TrendSlope_HigherLow,6,"PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter",40,2.2,False,-10887.0,0.81,-272.18,22,18,0.81,0.8,3,0.0,MARGINAL,0.4405,0.4118,2,MIXED,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_TwoBarUp_TrendSlope_CloseAboveFastSMA_HigherLow,6,"PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter",40,2.2,False,-10887.0,0.81,-272.18,22,18,0.81,0.8,3,0.0,MARGINAL,0.4405,0.4118,2,MIXED,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_UpClose_TrendSlope_HigherLow,5,"PullbackFilter,VolatilityFilter,UpCloseFilter,TrendSlopeFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,UpCloseFilter,TrendSlopeFilter,HigherLowFilter",122,6.7,True,-10937.0,0.95,-89.65,75,47,0.97,0.92,7,0.0,MARGINAL_BORDERLINE,0.4915,0.4211,2,MIXED,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_TwoBarUp_TrendSlope,4,"PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter","PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter",53,2.91,False,-11077.5,0.85,-209.01,30,23,0.54,1.25,3,0.0,REGIME_DEPENDENT,0.3405,0.3684,3,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_Pullback_Volatility_Momentum_TwoBarUp_TrendSlope,5,"PullbackFilter,VolatilityFilter,MomentumFilter,TwoBarUpFilter,TrendSlopeFilter","PullbackFilter,VolatilityFilter,MomentumFilter,TwoBarUpFilter,TrendSlopeFilter",53,2.91,False,-11077.5,0.85,-209.01,30,23,0.54,1.25,3,0.0,REGIME_DEPENDENT,0.3405,0.3684,3,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_Pullback_Volatility_UpClose_TwoBarUp_TrendSlope,5,"PullbackFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter","PullbackFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter",53,2.91,False,-11077.5,0.85,-209.01,30,23,0.54,1.25,3,0.0,REGIME_DEPENDENT,0.3405,0.3684,3,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_Pullback_Volatility_Momentum_UpClose_TwoBarUp_TrendSlope,6,"PullbackFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter","PullbackFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter",53,2.91,False,-11077.5,0.85,-209.01,30,23,0.54,1.25,3,0.0,REGIME_DEPENDENT,0.3405,0.3684,3,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_RecoveryTrigger_Momentum_TwoBarUp_HigherLow,4,"RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter","RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter",534,29.33,True,-11266.0,0.98,-21.1,304,230,0.82,1.16,37,0.58,MARGINAL_BORDERLINE,0.442,0.4211,6,INCONSISTENT,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_RecoveryTrigger_UpClose_TwoBarUp_HigherLow,4,"RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter","RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter",534,29.33,True,-11266.0,0.98,-21.1,304,230,0.82,1.16,37,0.58,MARGINAL_BORDERLINE,0.442,0.4211,6,INCONSISTENT,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
