"Date","Time","Open","High","Low","Close","Vol","OI"
04/20/2022,13:20,1426.750,1441.750,1398.750,1420.000,15110,29756
04/21/2022,13:20,1426.250,1426.250,1384.500,1400.000,15258,21989
04/22/2022,13:20,1402.000,1408.000,1384.500,1397.500,15258,17660
04/25/2022,13:20,1397.750,1412.000,1377.750,1394.000,12075,13140
04/26/2022,13:20,1401.750,1428.000,1398.750,1415.250,8636,13140
04/27/2022,13:20,1412.750,1417.750,1398.500,1411.500,26721,179732
04/28/2022,13:20,1408.250,1426.750,1401.250,1406.000,38162,179308
04/29/2022,13:20,1405.250,1422.750,1374.500,1376.000,38162,179240
05/02/2022,13:20,1369.250,1391.750,1354.500,1375.750,40743,177551
05/03/2022,13:20,1376.500,1389.000,1364.250,1365.750,31317,177503
05/04/2022,13:20,1367.250,1409.250,1362.500,1396.750,44200,176561
05/05/2022,13:20,1399.250,1442.000,1397.500,1426.750,47812,175570
05/06/2022,13:20,1422.250,1447.750,1408.000,1428.750,39579,170909
05/09/2022,13:20,1441.000,1455.250,1410.250,1413.000,37350,167399
05/10/2022,13:20,1410.500,1427.250,1403.250,1413.000,30020,164283
05/11/2022,13:20,1415.000,1446.750,1414.500,1433.250,34004,162314
05/12/2022,13:20,1433.250,1503.250,1423.000,1499.000,55767,162546
05/13/2022,13:20,1493.000,1518.750,1478.750,1497.750,35248,162595
05/16/2022,13:20,1554.500,1567.750,1542.500,1567.750,53773,162789
05/17/2022,13:20,1588.250,1604.250,1521.000,1597.750,73671,165820
05/18/2022,13:20,1598.750,1600.250,1531.750,1551.000,57090,164811
05/19/2022,13:20,1542.250,1568.000,1513.750,1520.750,54778,165139
05/20/2022,13:20,1528.250,1528.250,1488.250,1489.000,40065,162373
05/23/2022,13:20,1502.000,1517.000,1495.000,1510.250,38143,163968
05/24/2022,13:20,1516.250,1529.000,1458.250,1475.000,52749,159664
05/25/2022,13:20,1474.750,1478.750,1434.750,1468.500,51657,157903
05/26/2022,13:20,1453.250,1480.500,1435.250,1463.500,25544,155827
05/27/2022,13:20,1463.500,1490.500,1453.750,1477.750,25544,155827
05/31/2022,13:20,1477.250,1477.500,1407.750,1407.750,68159,153215
06/01/2022,13:20,1411.250,1418.250,1347.500,1361.500,81448,147634
06/02/2022,13:20,1363.500,1395.250,1357.500,1378.500,40835,137589
06/03/2022,13:20,1381.750,1389.500,1356.500,1360.250,40835,137598
06/06/2022,13:20,1380.250,1429.000,1380.250,1413.250,60711,130792
06/07/2022,13:20,1413.250,1421.250,1378.750,1392.000,84918,118995
06/08/2022,13:20,1393.250,1409.250,1382.000,1395.000,68009,105752
06/09/2022,13:20,1396.500,1402.250,1364.500,1391.500,70950,93618
06/10/2022,13:20,1394.750,1401.500,1373.250,1391.000,62709,80897
06/13/2022,13:20,1393.250,1413.750,1373.750,1391.250,62605,75077
06/14/2022,13:20,1391.250,1393.000,1366.750,1370.500,34011,70923
06/15/2022,13:20,1375.250,1379.000,1356.750,1370.250,32823,64820
06/16/2022,13:20,1370.500,1405.000,1367.250,1398.500,38169,57092
06/17/2022,13:20,1398.500,1404.000,1350.500,1354.500,42369,51002
06/21/2022,13:20,1398.500,1404.000,1293.750,1295.500,54693,44796
06/22/2022,13:20,1297.500,1327.500,1280.250,1296.750,35050,41444
06/23/2022,13:20,1293.500,1294.750,1254.750,1257.500,32876,38858
06/24/2022,13:20,1256.500,1282.750,1242.000,1244.000,28752,26224
06/27/2022,13:20,1242.250,1260.250,1220.750,1224.250,24519,26224
06/28/2022,13:20,1230.250,1256.500,1227.750,1242.750,53518,143377
06/29/2022,13:20,1242.750,1262.750,1235.750,1236.750,50777,147220
06/30/2022,13:20,1236.750,1246.250,1187.750,1190.750,54111,146752
07/01/2022,13:20,1196.750,1203.000,1147.250,1152.750,54111,146752
07/05/2022,13:20,1149.000,1149.250,1111.250,1113.750,55014,144599
07/06/2022,13:20,1113.750,1145.250,1092.000,1111.250,57720,144741
07/07/2022,13:20,1114.500,1152.750,1114.500,1143.250,49291,144020
07/08/2022,13:20,1145.000,1201.500,1145.000,1198.250,51844,141363
07/11/2022,13:20,1235.500,1247.000,1160.500,1163.250,51969,141282
07/12/2022,13:20,1162.000,1176.250,1116.750,1121.000,50490,139497
07/13/2022,13:20,1120.250,1147.250,1113.500,1117.500,49075,139123
07/14/2022,13:20,1119.500,1136.250,1098.750,1101.750,53660,137591
07/15/2022,13:20,1104.750,1111.500,1072.500,1083.500,44621,135945
07/18/2022,13:20,1094.000,1131.750,1085.250,1119.500,42326,134718
07/19/2022,13:20,1115.250,1129.000,1099.250,1119.000,45981,136644
07/20/2022,13:20,1117.000,1150.250,1107.750,1126.250,38891,138061
07/21/2022,13:20,1126.250,1140.750,1102.250,1113.000,43046,140592
07/22/2022,13:20,1110.000,1114.000,1060.750,1065.750,66188,141249
07/25/2022,13:20,1093.750,1100.250,1067.250,1076.750,47491,138744
07/26/2022,13:20,1079.750,1112.750,1079.000,1110.500,43798,133736
07/27/2022,13:20,1109.250,1125.500,1088.750,1097.000,41494,132947
07/28/2022,13:20,1093.000,1131.000,1093.000,1123.750,47268,129713
07/29/2022,13:20,1123.750,1152.500,1107.750,1114.500,47268,129676
08/01/2022,13:20,1119.500,1127.000,1088.000,1107.000,41076,129214
08/02/2022,13:20,1101.750,1102.500,1079.500,1081.500,47230,128065
08/03/2022,13:20,1080.750,1097.000,1058.750,1070.500,51385,127081
08/04/2022,13:20,1074.750,1096.250,1065.000,1089.250,46769,125929
08/05/2022,13:20,1088.750,1103.500,1076.500,1082.500,51597,117884
08/08/2022,13:20,1083.250,1100.500,1067.500,1086.500,64408,108873
08/09/2022,13:20,1092.500,1108.000,1079.500,1088.250,59015,100437
08/10/2022,13:20,1088.250,1115.250,1087.000,1106.500,68225,91187
08/11/2022,13:20,1106.750,1127.500,1101.250,1117.500,63667,79848
08/12/2022,13:20,1118.000,1118.000,1089.000,1112.750,40652,75877
08/15/2022,13:20,1108.750,1111.250,1084.750,1107.500,29781,68587
08/16/2022,13:20,1105.750,1117.250,1089.250,1092.750,25480,63625
08/17/2022,13:20,1092.000,1103.750,1066.250,1070.000,29954,60867
08/18/2022,13:20,1071.500,1073.250,1032.500,1038.250,38267,58127
08/19/2022,13:20,1039.750,1063.500,1034.000,1060.000,18896,57209
08/22/2022,13:20,1060.750,1080.750,1051.250,1077.250,22523,52842
08/23/2022,13:20,1076.750,1109.250,1074.000,1089.500,26881,47466
08/24/2022,13:20,1089.000,1106.500,1081.750,1101.750,23598,42950
08/25/2022,13:20,1101.500,1110.250,1073.250,1076.500,56544,164201
08/26/2022,13:20,1071.250,1099.000,1070.750,1091.500,23091,164201
08/29/2022,13:20,1092.250,1135.250,1080.500,1129.000,73912,166031
08/30/2022,13:20,1126.500,1132.500,1102.750,1106.500,59308,169195
08/31/2022,13:20,1106.250,1125.500,1092.500,1117.750,49675,169470
09/01/2022,13:20,1114.500,1121.250,1077.500,1080.500,57932,168173
09/02/2022,13:20,1084.000,1105.750,1082.500,1097.250,35504,166867
09/06/2022,13:20,1101.000,1111.250,1087.500,1103.250,36892,167118
09/07/2022,13:20,1103.000,1159.750,1095.500,1130.500,84918,167836
09/08/2022,13:20,1123.250,1143.500,1104.250,1115.250,52459,164813
09/09/2022,13:20,1115.250,1158.750,1112.250,1155.750,54262,165800
09/12/2022,13:20,1151.000,1164.250,1134.750,1145.000,60220,162491
09/13/2022,13:20,1144.250,1162.500,1136.750,1146.750,51520,159645
09/14/2022,13:20,1148.750,1161.000,1135.500,1158.500,45623,157188
09/15/2022,13:20,1160.250,1171.000,1129.500,1131.250,52974,157362
09/16/2022,13:20,1133.000,1152.750,1117.000,1146.000,47239,155291
09/19/2022,13:20,1143.500,1147.500,1105.500,1116.750,46375,155233
09/20/2022,13:20,1114.000,1183.000,1111.750,1180.000,72771,154338
09/21/2022,13:20,1172.750,1205.750,1159.250,1190.000,91297,154046
09/22/2022,13:20,1182.750,1208.750,1177.250,1197.000,59590,155439
09/23/2022,13:20,1195.000,1199.250,1162.250,1166.750,54237,150798
09/26/2022,13:20,1163.250,1177.000,1140.500,1144.250,48793,147158
09/27/2022,13:20,1143.750,1180.750,1143.250,1157.750,48803,147605
09/28/2022,13:20,1160.500,1191.250,1148.250,1189.500,51296,150424
09/29/2022,13:20,1188.750,1200.750,1174.000,1182.500,78137,147175
09/30/2022,13:20,1186.000,1232.000,1179.000,1207.750,78137,147085
10/03/2022,13:20,1216.250,1225.000,1194.750,1198.250,52399,144541
10/04/2022,13:20,1202.500,1213.250,1183.750,1189.250,50521,141687
10/05/2022,13:20,1189.500,1206.000,1180.500,1188.250,39955,140553
10/06/2022,13:20,1192.000,1194.000,1159.500,1165.250,46423,140658
10/07/2022,13:20,1169.500,1183.000,1158.750,1166.500,38141,140592
10/10/2022,13:20,1181.500,1236.000,1177.750,1224.250,77244,140502
10/11/2022,13:20,1220.250,1223.000,1184.250,1187.250,65146,140784
10/12/2022,13:20,1188.250,1190.000,1162.500,1168.500,44744,138546
10/13/2022,13:20,1170.000,1192.500,1149.250,1178.500,45071,136230
