"Date","Time","Open","High","Low","Close","Vol","OI"
03/06/2024,16:00,1.2730,1.2783,1.2711,1.2762,88417,200184
03/07/2024,16:00,1.2752,1.2832,1.2744,1.2827,97707,208422
03/08/2024,16:00,1.2831,1.2914,1.2822,1.2878,140525,215978
03/11/2024,16:00,1.2882,1.2883,1.2816,1.2827,135895,196457
03/12/2024,16:00,1.2832,1.2844,1.2763,1.2812,190611,164095
03/13/2024,16:00,1.2809,1.2832,1.2795,1.2815,140104,107727
03/14/2024,16:00,1.2819,1.2843,1.2750,1.2770,109449,190743
03/15/2024,16:00,1.2773,1.2779,1.2744,1.2758,90313,193309
03/18/2024,16:00,1.2755,1.2767,1.2736,1.2749,57420,193577
03/19/2024,16:00,1.2750,1.2752,1.2686,1.2742,92327,191437
03/20/2024,16:00,1.2739,1.2805,1.2703,1.2799,94891,191201
03/21/2024,16:00,1.2808,1.2823,1.2669,1.2676,153611,199140
03/22/2024,16:00,1.2675,1.2694,1.2594,1.2609,149498,200012
03/25/2024,16:00,1.2614,1.2670,1.2610,1.2656,105368,198369
03/26/2024,16:00,1.2655,1.2686,1.2641,1.2645,76593,197035
03/27/2024,16:00,1.2646,1.2659,1.2623,1.2650,76592,201797
03/28/2024,16:00,1.2657,1.2673,1.2603,1.2640,102648,205345
04/01/2024,16:00,1.2649,1.2661,1.2556,1.2559,84099,211280
04/02/2024,16:00,1.2569,1.2597,1.2556,1.2587,98906,212620
04/03/2024,16:00,1.2596,1.2675,1.2581,1.2672,89198,209035
04/04/2024,16:00,1.2671,1.2701,1.2653,1.2668,84507,207389
04/05/2024,16:00,1.2661,1.2667,1.2592,1.2652,105496,203411
04/08/2024,16:00,1.2654,1.2682,1.2631,1.2676,73570,206719
04/09/2024,16:00,1.2673,1.2728,1.2667,1.2689,85203,204634
04/10/2024,16:00,1.2697,1.2727,1.2537,1.2544,176996,224017
04/11/2024,16:00,1.2558,1.2596,1.2528,1.2570,124774,219155
04/12/2024,16:00,1.2571,1.2576,1.2445,1.2462,130983,219913
04/15/2024,16:00,1.2459,1.2516,1.2453,1.2460,127616,220755
04/16/2024,16:00,1.2462,1.2489,1.2423,1.2456,113158,223924
04/17/2024,16:00,1.2443,1.2499,1.2434,1.2469,110848,224499
04/18/2024,16:00,1.2473,1.2501,1.2450,1.2452,78143,227606
04/19/2024,16:00,1.2453,1.2485,1.2383,1.2385,126058,232888
04/22/2024,16:00,1.2388,1.2409,1.2316,1.2376,127856,237681
04/23/2024,16:00,1.2367,1.2475,1.2348,1.2466,181038,236794
04/24/2024,16:00,1.2468,1.2486,1.2439,1.2470,85993,236898
04/25/2024,16:00,1.2482,1.2549,1.2471,1.2526,131903,236900
04/26/2024,16:00,1.2530,1.2558,1.2465,1.2518,108217,232984
04/29/2024,16:00,1.2513,1.2585,1.2508,1.2580,108512,232088
04/30/2024,16:00,1.2580,1.2581,1.2507,1.2520,125734,229121
05/01/2024,16:00,1.2509,1.2567,1.2482,1.2562,116852,226589
05/02/2024,16:00,1.2541,1.2560,1.2488,1.2555,108464,220270
05/03/2024,16:00,1.2550,1.2651,1.2545,1.2567,160450,218314
05/06/2024,16:00,1.2567,1.2611,1.2554,1.2585,55780,220297
05/07/2024,16:00,1.2582,1.2586,1.2517,1.2523,84414,217277
05/08/2024,16:00,1.2526,1.2526,1.2484,1.2511,91825,214142
05/09/2024,16:00,1.2508,1.2543,1.2462,1.2539,138226,211308
05/10/2024,16:00,1.2539,1.2557,1.2517,1.2542,72589,211280
05/13/2024,16:00,1.2534,1.2584,1.2532,1.2575,61804,211280
05/14/2024,16:00,1.2574,1.2608,1.2524,1.2605,108612,213491
05/15/2024,16:00,1.2607,1.2702,1.2599,1.2696,130510,207707
05/16/2024,16:00,1.2700,1.2716,1.2659,1.2691,110733,208194
05/17/2024,16:00,1.2684,1.2726,1.2660,1.2724,81422,209956
05/20/2024,16:00,1.2718,1.2741,1.2704,1.2727,92535,206615
05/21/2024,16:00,1.2722,1.2742,1.2702,1.2727,92967,208843
05/22/2024,16:00,1.2725,1.2777,1.2714,1.2729,117468,212191
05/23/2024,16:00,1.2734,1.2761,1.2699,1.2701,125853,224519
05/24/2024,16:00,1.2712,1.2766,1.2690,1.2752,82635,229538
05/28/2024,16:00,1.2756,1.2815,1.2748,1.2773,158865,237856
05/29/2024,16:00,1.2778,1.2787,1.2713,1.2718,128797,240059
05/30/2024,16:00,1.2717,1.2762,1.2695,1.2752,99087,233453
05/31/2024,16:00,1.2748,1.2781,1.2714,1.2745,126538,231631
06/03/2024,16:00,1.2755,1.2824,1.2707,1.2811,142731,236189
06/04/2024,16:00,1.2821,1.2832,1.2756,1.2796,119507,233918
06/05/2024,16:00,1.2783,1.2823,1.2769,1.2807,86503,232364
06/06/2024,16:00,1.2802,1.2823,1.2777,1.2809,97985,234623
06/07/2024,16:00,1.2805,1.2856,1.2730,1.2738,129326,230615
06/10/2024,16:00,1.2727,1.2751,1.2702,1.2747,108747,215828
06/11/2024,16:00,1.2741,1.2765,1.2719,1.2760,151452,184876
06/12/2024,16:00,1.2757,1.2875,1.2747,1.2827,245402,184876
