strategy_name,hold_bars,stop_distance_points,min_avg_range,momentum_lookback,total_trades,trades_per_year,passes_trade_filter,reject_reason,net_pnl,gross_profit,gross_loss,average_trade,profit_factor,max_drawdown,win_rate,average_mae_points,average_mfe_points,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,strategy_type,combo_filters,combo_filter_class_names
RefinedTrend_HB6_ATR2.5_VOL0.0_MOM0,6,2.5,0.0,0,858,47.13257632726726,True,ACCEPT,-9018.0,161822.0,-170840.0,-10.51,0.95,-40851.5,42.89,-7.14,6.75,508,350,0.6,1.23,59,2.04,REGIME_DEPENDENT,0.487,0.2632,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR2.5_VOL0.0_MOM16,6,2.5,0.0,16,858,47.13257632726726,True,ACCEPT,-9018.0,161822.0,-170840.0,-10.51,0.95,-40851.5,42.89,-7.14,6.75,508,350,0.6,1.23,59,2.04,REGIME_DEPENDENT,0.487,0.2632,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR1.25_VOL0.0_MOM28,12,1.25,0.0,28,738,40.540607610166944,True,ACCEPT,-9068.0,418393.0,-427461.0,-12.29,0.98,-97323.5,42.28,-8.44,8.91,420,318,0.57,1.36,59,1.99,REGIME_DEPENDENT,0.4967,0.4737,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR2.5_VOL0.0_MOM28,6,2.5,0.0,28,791,43.45206046021958,True,ACCEPT,-10639.0,145194.0,-155833.0,-13.45,0.93,-44022.0,42.86,-7.29,6.77,475,316,0.56,1.26,55,2.11,REGIME_DEPENDENT,0.4841,0.3158,11,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB24_ATR1.0_VOL0.0_MOM28,24,1.0,0.0,28,717,39.387013084674386,True,ACCEPT,-10842.0,600635.0,-611477.0,-15.12,0.98,-109003.0,40.31,-8.87,10.85,402,315,0.65,1.28,59,1.45,REGIME_DEPENDENT,0.4735,0.4737,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.25_VOL0.0_MOM28,10,1.25,0.0,28,756,41.529402917731986,True,ACCEPT,-11343.5,393860.0,-405203.5,-15.0,0.97,-95745.5,44.44,-7.94,8.24,431,325,0.56,1.35,59,2.02,REGIME_DEPENDENT,0.5119,0.5263,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR2.5_VOL0.0_MOM20,6,2.5,0.0,20,837,45.9789818017747,True,ACCEPT,-11666.5,144101.5,-155768.0,-13.94,0.93,-47344.5,42.05,-7.02,6.64,501,336,0.41,1.36,53,2.58,REGIME_DEPENDENT,0.4788,0.2632,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR2.0_VOL0.0_MOM20,10,2.0,0.0,20,774,42.518198225297034,True,ACCEPT,-12233.5,245919.0,-258152.5,-15.81,0.95,-69698.5,47.8,-8.38,8.32,451,323,0.49,1.43,51,2.17,REGIME_DEPENDENT,0.4772,0.2632,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB20_ATR1.0_VOL0.0_MOM28,20,1.0,0.0,28,725,39.82647766581441,True,ACCEPT,-12237.0,597746.5,-609983.5,-16.88,0.98,-108733.5,41.79,-8.59,10.3,407,318,0.63,1.26,59,1.39,REGIME_DEPENDENT,0.4649,0.4737,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR2.5_VOL0.0_MOM20,8,2.5,0.0,20,806,44.27605654985712,True,ACCEPT,-13919.5,161626.0,-175545.5,-17.27,0.92,-48241.5,44.17,-8.05,7.51,476,330,0.44,1.31,52,2.43,REGIME_DEPENDENT,0.477,0.2632,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB20_ATR1.0_VOL0.0_MOM0,20,1.0,0.0,0,750,41.199804481876974,True,ACCEPT,-15981.0,762407.5,-778388.5,-21.31,0.98,-90109.5,40.27,-8.64,10.56,410,340,0.78,1.12,62,0.96,MARGINAL_BORDERLINE,0.4788,0.4211,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB20_ATR1.0_VOL0.0_MOM16,20,1.0,0.0,16,750,41.199804481876974,True,ACCEPT,-15981.0,762407.5,-778388.5,-21.31,0.98,-90109.5,40.27,-8.64,10.56,410,340,0.78,1.12,62,0.96,MARGINAL_BORDERLINE,0.4788,0.4211,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR2.5_VOL0.0_MOM0,8,2.5,0.0,0,819,44.99018649420965,True,ACCEPT,-16144.0,164484.5,-180628.5,-19.71,0.91,-38224.5,45.67,-8.14,7.59,480,339,0.55,1.16,57,1.93,MARGINAL_BORDERLINE,0.4774,0.3684,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR2.5_VOL0.0_MOM16,8,2.5,0.0,16,819,44.99018649420965,True,ACCEPT,-16144.0,164484.5,-180628.5,-19.71,0.91,-38224.5,45.67,-8.14,7.59,480,339,0.55,1.16,57,1.93,MARGINAL_BORDERLINE,0.4774,0.3684,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR2.0_VOL0.0_MOM20,12,2.0,0.0,20,755,41.47446984508949,True,ACCEPT,-16893.0,268146.5,-285039.5,-22.37,0.94,-70983.0,44.5,-9.0,9.2,440,315,0.54,1.34,51,1.93,REGIME_DEPENDENT,0.4718,0.3684,6,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR2.5_VOL0.0_MOM28,8,2.5,0.0,28,764,41.96886749887201,True,ACCEPT,-16914.0,152753.0,-169667.0,-22.14,0.9,-43285.0,44.9,-8.25,7.63,454,310,0.52,1.18,55,1.97,MARGINAL_BORDERLINE,0.4631,0.3684,6,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR2.0_VOL0.0_MOM28,10,2.0,0.0,28,738,40.540607610166944,True,ACCEPT,-17351.0,235780.5,-253131.5,-23.51,0.93,-68279.5,47.29,-8.74,8.41,430,308,0.53,1.36,55,1.8,REGIME_DEPENDENT,0.4805,0.4211,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.25_VOL0.0_MOM0,10,1.25,0.0,0,808,44.38592269514213,True,ACCEPT,-18899.5,468851.5,-487751.0,-23.39,0.96,-91273.5,45.54,-7.89,8.24,456,352,0.65,1.21,60,1.81,REGIME_DEPENDENT,0.5101,0.4737,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.25_VOL0.0_MOM16,10,1.25,0.0,16,808,44.38592269514213,True,ACCEPT,-18899.5,468851.5,-487751.0,-23.39,0.96,-91273.5,45.54,-7.89,8.24,456,352,0.65,1.21,60,1.81,REGIME_DEPENDENT,0.5101,0.4737,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR2.5_VOL0.0_MOM10,6,2.5,0.0,10,934,51.307489848097454,True,ACCEPT,-20327.5,146793.5,-167121.0,-21.76,0.88,-45563.5,41.33,-6.91,6.36,558,376,0.42,1.23,63,1.84,REGIME_DEPENDENT,0.423,0.1579,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR2.5_VOL0.0_MOM10,8,2.5,0.0,10,880,48.341103925402315,True,ACCEPT,-20636.5,160597.0,-181233.5,-23.45,0.89,-45037.0,43.41,-7.86,7.19,519,361,0.45,1.2,62,1.8,MARGINAL_BORDERLINE,0.4277,0.1579,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB16_ATR2.0_VOL0.0_MOM10,16,2.0,0.0,10,783,43.01259587907956,True,ACCEPT,-22065.0,330067.5,-352132.5,-28.18,0.94,-61452.0,48.15,-9.87,10.18,454,329,0.63,1.19,56,1.58,MARGINAL_BORDERLINE,0.465,0.3158,6,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB16_ATR1.0_VOL0.0_MOM0,16,1.0,0.0,0,765,42.02380057151451,True,ACCEPT,-23088.0,705331.0,-728419.0,-30.18,0.97,-100564.0,42.61,-8.31,9.56,422,343,0.74,1.14,62,0.85,MARGINAL_BORDERLINE,0.449,0.3684,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB16_ATR1.0_VOL0.0_MOM16,16,1.0,0.0,16,765,42.02380057151451,True,ACCEPT,-23088.0,705331.0,-728419.0,-30.18,0.97,-100564.0,42.61,-8.31,9.56,422,343,0.74,1.14,62,0.85,MARGINAL_BORDERLINE,0.449,0.3684,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.5_VOL0.0_MOM0,10,1.5,0.0,0,799,43.8915250413596,True,ACCEPT,-23320.5,382917.0,-406237.5,-29.19,0.94,-78859.0,46.31,-8.23,8.2,456,343,0.65,1.18,58,1.42,MARGINAL_BORDERLINE,0.4825,0.4737,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.5_VOL0.0_MOM16,10,1.5,0.0,16,799,43.8915250413596,True,ACCEPT,-23320.5,382917.0,-406237.5,-29.19,0.94,-78859.0,46.31,-8.23,8.2,456,343,0.65,1.18,58,1.42,MARGINAL_BORDERLINE,0.4825,0.4737,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR2.0_VOL0.0_MOM28,12,2.0,0.0,28,721,39.606745375244394,True,ACCEPT,-24044.0,241073.0,-265117.0,-33.35,0.91,-70777.5,44.8,-9.41,9.2,419,302,0.53,1.31,55,1.62,REGIME_DEPENDENT,0.4555,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR1.25_VOL0.0_MOM20,8,1.25,0.0,20,825,45.31978493006467,True,ACCEPT,-24413.0,361654.0,-386067.0,-29.59,0.94,-108514.0,41.94,-7.21,7.31,477,348,0.47,1.4,55,2.13,REGIME_DEPENDENT,0.4677,0.3158,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB20_ATR0.75_VOL0.0_MOM28,20,0.75,0.0,28,762,41.859001353587004,True,ACCEPT,-25549.5,651007.0,-676556.5,-33.53,0.96,-138650.5,37.01,-7.64,9.4,429,333,0.59,1.32,59,1.46,REGIME_DEPENDENT,0.4593,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.25_VOL0.0_MOM20,6,1.25,0.0,20,853,46.857910964054746,True,ACCEPT,-25691.0,325255.0,-350946.0,-30.12,0.93,-108997.0,40.68,-6.54,6.51,501,352,0.43,1.43,55,2.37,REGIME_DEPENDENT,0.4766,0.2632,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR1.5_VOL0.0_MOM0,12,1.5,0.0,0,776,42.62806437058204,True,ACCEPT,-26997.0,398503.5,-425500.5,-34.79,0.94,-80291.5,43.94,-8.72,8.94,441,335,0.67,1.16,58,1.27,MARGINAL_BORDERLINE,0.464,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR1.5_VOL0.0_MOM16,12,1.5,0.0,16,776,42.62806437058204,True,ACCEPT,-26997.0,398503.5,-425500.5,-34.79,0.94,-80291.5,43.94,-8.72,8.94,441,335,0.67,1.16,58,1.27,MARGINAL_BORDERLINE,0.464,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB30_ATR0.75_VOL0.0_MOM0,30,0.75,0.0,0,762,41.859001353587004,True,ACCEPT,-27476.5,903630.0,-931106.5,-36.06,0.97,-93407.0,35.04,-8.35,10.72,409,353,0.8,1.12,62,1.15,MARGINAL_BORDERLINE,0.5191,0.5263,3,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB30_ATR0.75_VOL0.0_MOM16,30,0.75,0.0,16,762,41.859001353587004,True,ACCEPT,-27476.5,903630.0,-931106.5,-36.06,0.97,-93407.0,35.04,-8.35,10.72,409,353,0.8,1.12,62,1.15,MARGINAL_BORDERLINE,0.5191,0.5263,3,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR1.5_VOL0.0_MOM20,8,1.5,0.0,20,818,44.935253421567154,True,ACCEPT,-27514.5,319456.5,-346971.0,-33.64,0.92,-96850.5,42.54,-7.5,7.33,477,341,0.45,1.34,55,2.29,REGIME_DEPENDENT,0.4715,0.3158,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB24_ATR0.75_VOL0.0_MOM20,24,0.75,0.0,20,762,41.859001353587004,True,ACCEPT,-28653.0,746513.0,-775166.0,-37.6,0.96,-121428.0,35.7,-8.02,10.12,418,344,0.69,1.22,55,1.53,REGIME_DEPENDENT,0.5042,0.5263,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB16_ATR1.5_VOL0.0_MOM10,16,1.5,0.0,10,800,43.946458114002105,True,ACCEPT,-29393.5,427620.0,-457013.5,-36.74,0.94,-80856.5,46.0,-9.35,9.89,457,343,0.63,1.18,60,1.22,MARGINAL_BORDERLINE,0.4374,0.3684,6,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB24_ATR2.0_VOL0.0_MOM10,24,2.0,0.0,10,744,40.870206046021956,True,ACCEPT,-30179.0,351360.5,-381539.5,-40.56,0.92,-62253.0,47.45,-11.44,12.21,428,316,0.67,1.14,54,1.45,MARGINAL_BORDERLINE,0.4717,0.2632,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.5_VOL0.0_MOM20,6,1.5,0.0,20,846,46.47337945555722,True,ACCEPT,-30434.5,288638.0,-319072.5,-35.97,0.9,-97120.5,40.78,-6.73,6.53,501,345,0.41,1.35,55,2.54,REGIME_DEPENDENT,0.4786,0.2632,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR1.5_VOL0.0_MOM28,10,1.5,0.0,28,748,41.08993833659197,True,ACCEPT,-31118.5,332237.0,-363355.5,-41.6,0.91,-86757.5,45.32,-8.3,8.23,431,317,0.56,1.23,57,1.71,REGIME_DEPENDENT,0.4795,0.4737,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR1.5_VOL0.0_MOM28,12,1.5,0.0,28,730,40.10114302902692,True,ACCEPT,-31166.5,349574.5,-380741.0,-42.69,0.92,-90230.5,42.88,-8.9,8.94,420,310,0.55,1.25,57,1.54,REGIME_DEPENDENT,0.4683,0.5263,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB8_ATR1.25_VOL0.0_MOM28,8,1.25,0.0,28,785,43.122462024364566,True,ACCEPT,-31541.0,343968.5,-375509.5,-40.18,0.92,-95448.0,42.42,-7.29,7.32,455,330,0.54,1.28,60,1.94,REGIME_DEPENDENT,0.4704,0.3684,6,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.25_VOL0.0_MOM28,6,1.25,0.0,28,808,44.38592269514213,True,ACCEPT,-31640.0,321506.0,-353146.0,-39.16,0.91,-101696.0,40.97,-6.67,6.54,475,333,0.55,1.29,60,1.97,REGIME_DEPENDENT,0.4712,0.3684,11,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.25_VOL0.0_MOM0,6,1.25,0.0,0,875,48.0664385621898,True,ACCEPT,-31805.0,370416.5,-402221.5,-36.35,0.92,-100735.5,40.91,-6.6,6.59,509,366,0.58,1.24,62,1.76,REGIME_DEPENDENT,0.4608,0.3158,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.25_VOL0.0_MOM16,6,1.25,0.0,16,875,48.0664385621898,True,ACCEPT,-31805.0,370416.5,-402221.5,-36.35,0.92,-100735.5,40.91,-6.6,6.59,509,366,0.58,1.24,62,1.76,REGIME_DEPENDENT,0.4608,0.3158,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB20_ATR0.75_VOL0.0_MOM20,20,0.75,0.0,20,771,42.353399007369525,True,ACCEPT,-32150.5,697752.0,-729902.5,-41.7,0.96,-129371.5,36.58,-7.72,9.61,427,344,0.66,1.26,55,1.66,REGIME_DEPENDENT,0.4916,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.5_VOL0.0_MOM0,6,1.5,0.0,0,869,47.73684012633478,True,ACCEPT,-32318.0,327849.0,-360167.0,-37.19,0.91,-83734.5,41.08,-6.8,6.59,509,360,0.58,1.19,62,1.68,MARGINAL_BORDERLINE,0.4534,0.3158,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB6_ATR1.5_VOL0.0_MOM16,6,1.5,0.0,16,869,47.73684012633478,True,ACCEPT,-32318.0,327849.0,-360167.0,-37.19,0.91,-83734.5,41.08,-6.8,6.59,509,360,0.58,1.19,62,1.68,MARGINAL_BORDERLINE,0.4534,0.3158,10,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB10_ATR2.0_VOL0.0_MOM10,10,2.0,0.0,10,836,45.924048729132195,True,ACCEPT,-32791.0,236121.5,-268912.5,-39.22,0.88,-62938.5,46.29,-8.44,8.01,489,347,0.54,1.21,59,1.56,REGIME_DEPENDENT,0.4345,0.1579,12,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB30_ATR1.5_VOL0.0_MOM10,30,1.5,0.0,10,738,40.540607610166944,True,ACCEPT,-33923.0,480538.5,-514461.5,-45.97,0.93,-70553.0,44.31,-11.0,12.75,414,324,0.69,1.11,56,1.21,MARGINAL_BORDERLINE,0.4745,0.4211,4,MIXED,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB24_ATR0.75_VOL0.0_MOM28,24,0.75,0.0,28,755,41.47446984508949,True,ACCEPT,-34153.5,630363.5,-664517.0,-45.24,0.95,-138743.0,35.1,-7.87,9.8,424,331,0.61,1.28,59,1.55,REGIME_DEPENDENT,0.471,0.4211,5,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
RefinedTrend_HB12_ATR2.0_VOL0.0_MOM10,12,2.0,0.0,10,816,44.82538727628214,True,ACCEPT,-34635.5,278077.0,-312712.5,-42.45,0.89,-60879.5,45.22,-8.95,8.91,475,341,0.6,1.14,57,1.47,MARGINAL_BORDERLINE,0.442,0.1579,9,INCONSISTENT,trend,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,TrendSlopeFilter"
