strategy_name,hold_bars,stop_distance_points,min_avg_range,momentum_lookback,total_trades,trades_per_year,passes_trade_filter,reject_reason,net_pnl,gross_profit,gross_loss,average_trade,profit_factor,max_drawdown,win_rate,average_mae_points,average_mfe_points,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,strategy_type,combo_filters,combo_filter_class_names
RefinedBreakout_HB32_ATR2.0_COMP0.9_MOM0,32,2.0,0.9,0,779,42.79286358850955,True,ACCEPT,-54291.5,362389.0,-416680.5,-69.69,0.87,-54291.5,45.96,-9.82,10.7,420,359,0.73,0.97,51,0.7,MARGINAL_BORDERLINE,0.4316,0.3158,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR0.5_COMP0.8_MOM0,40,0.5,0.8,0,205,11.26127989171304,True,ACCEPT,-54939.5,282176.0,-337115.5,-268.0,0.84,-83052.5,30.24,-5.51,8.35,83,122,0.84,0.84,25,0.5,MARGINAL,0.5059,0.5556,2,MIXED,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR1.0_COMP0.9_MOM0,8,1.0,0.9,0,972,53.394946608512555,True,ACCEPT,-55949.5,446980.0,-502929.5,-57.56,0.89,-83688.5,42.28,-5.59,6.08,522,450,0.68,1.06,61,0.94,MARGINAL,0.4617,0.4211,3,MIXED,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR1.0_COMP0.9_MOM0,24,1.0,0.9,0,830,45.594450293277184,True,ACCEPT,-58993.5,574636.0,-633629.5,-71.08,0.91,-77719.0,41.45,-7.42,8.87,440,390,0.76,1.02,57,0.85,MARGINAL_BORDERLINE,0.4551,0.3158,5,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR1.25_COMP0.9_MOM0,40,1.25,0.9,0,770,42.29846593472703,True,ACCEPT,-59993.0,524125.5,-584118.5,-77.91,0.9,-67937.0,42.47,-8.81,10.64,412,358,0.74,1.01,53,0.67,MARGINAL_BORDERLINE,0.4412,0.4211,5,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB32_ATR1.25_COMP0.9_MOM0,32,1.25,0.9,0,787,43.23232816964957,True,ACCEPT,-64166.0,478603.5,-542769.5,-81.53,0.88,-76424.5,42.44,-8.55,10.14,421,366,0.7,1.01,53,0.72,MARGINAL_BORDERLINE,0.4354,0.4737,5,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR1.25_COMP0.9_MOM0,24,1.25,0.9,0,815,44.770454203639645,True,ACCEPT,-68274.0,462056.0,-530330.0,-83.77,0.87,-75234.5,43.19,-7.95,9.23,438,377,0.71,0.99,56,0.63,MARGINAL_BORDERLINE,0.418,0.3158,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR0.5_COMP0.9_MOM0,40,0.5,0.9,0,857,47.07764325462475,True,ACCEPT,-68661.5,1158840.0,-1227501.5,-80.12,0.94,-132445.5,30.46,-5.53,8.21,439,418,0.82,1.03,60,0.46,MARGINAL_BORDERLINE,0.436,0.4211,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB16_ATR0.75_COMP0.9_MOM0,16,0.75,0.9,0,905,49.71443074146488,True,ACCEPT,-71825.0,671692.5,-743517.5,-79.36,0.9,-108541.0,39.34,-6.0,7.29,477,428,0.75,1.03,60,0.93,MARGINAL_BORDERLINE,0.4505,0.3684,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB12_ATR0.75_COMP0.9_MOM0,12,0.75,0.9,0,936,51.417355993382465,True,ACCEPT,-76697.0,671114.5,-747811.5,-81.94,0.9,-97830.5,39.53,-5.64,6.75,488,448,0.77,0.99,62,0.7,MARGINAL_BORDERLINE,0.4524,0.3684,5,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR2.0_COMP1.0_MOM0,40,2.0,1.0,0,1698,93.27635734696946,True,ACCEPT,-77605.0,475991.5,-553596.5,-45.7,0.86,-93536.0,45.17,-10.04,10.65,980,718,0.66,1.04,86,0.9,MARGINAL_BORDERLINE,0.4183,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR0.75_COMP0.9_MOM0,24,0.75,0.9,0,853,46.857910964054746,True,ACCEPT,-78566.0,697945.5,-776511.5,-92.11,0.9,-108277.0,37.63,-6.51,8.27,444,409,0.77,1.0,59,0.86,MARGINAL_BORDERLINE,0.4529,0.2632,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB32_ATR2.0_COMP1.0_MOM0,32,2.0,1.0,0,1745,95.85821176116708,True,ACCEPT,-78758.0,455526.5,-534284.5,-45.13,0.85,-97470.0,45.67,-9.57,10.02,1004,741,0.65,1.04,89,0.92,MARGINAL_BORDERLINE,0.4172,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB20_ATR2.0_COMP1.0_MOM0,20,2.0,1.0,0,1905,104.6475033839675,True,ACCEPT,-80693.0,413819.0,-494512.0,-42.36,0.84,-96178.5,45.46,-8.25,8.25,1103,802,0.63,1.03,95,0.83,MARGINAL_BORDERLINE,0.403,0.2105,13,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR2.0_COMP1.0_MOM0,24,2.0,1.0,0,1826,100.3077906452098,True,ACCEPT,-82378.0,430762.5,-513140.5,-45.11,0.84,-97420.0,45.84,-8.82,9.0,1054,772,0.63,1.03,94,0.86,MARGINAL_BORDERLINE,0.4064,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR0.75_COMP0.9_MOM0,8,0.75,0.9,0,988,54.2738757707926,True,ACCEPT,-89114.0,560020.5,-649134.5,-90.2,0.86,-119831.0,39.78,-5.13,5.82,524,464,0.7,1.0,63,0.91,MARGINAL_BORDERLINE,0.4368,0.3158,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB20_ATR0.5_COMP0.9_MOM0,20,0.5,0.9,0,908,49.87922995939239,True,ACCEPT,-89317.5,1018638.0,-1107955.5,-98.37,0.92,-143080.5,32.71,-5.02,7.01,469,439,0.81,1.01,62,0.54,MARGINAL_BORDERLINE,0.4415,0.4211,6,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB16_ATR2.0_COMP1.0_MOM0,16,2.0,1.0,0,1985,109.04214919536773,True,ACCEPT,-92508.0,392153.5,-484661.5,-46.6,0.81,-97177.0,44.84,-7.76,7.49,1150,835,0.61,1.0,97,0.82,MARGINAL_BORDERLINE,0.3981,0.1579,13,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR2.0_COMP1.0_MOM0,8,2.0,1.0,0,2257,123.98394495412843,True,ACCEPT,-94725.5,332841.5,-427567.0,-41.97,0.78,-107189.0,42.62,-6.04,5.67,1314,943,0.53,1.05,105,1.13,MARGINAL_BORDERLINE,0.3982,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB32_ATR0.5_COMP0.9_MOM0,32,0.5,0.9,0,871,47.84670627161979,True,ACCEPT,-98883.0,978412.5,-1077295.5,-113.53,0.91,-141467.0,31.0,-5.4,7.83,445,426,0.81,0.99,60,0.58,MARGINAL_BORDERLINE,0.4413,0.3684,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB12_ATR2.0_COMP1.0_MOM0,12,2.0,1.0,0,2092,114.9199879681155,True,ACCEPT,-101228.5,364978.0,-466206.5,-48.39,0.78,-103324.0,43.55,-7.02,6.71,1205,887,0.58,0.99,101,0.95,MARGINAL_BORDERLINE,0.4015,0.1579,12,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB32_ATR1.5_COMP1.0_MOM0,32,1.5,1.0,0,1761,96.73714092344713,True,ACCEPT,-107333.5,491657.0,-598990.5,-60.95,0.82,-126777.0,43.78,-8.82,9.7,1005,756,0.65,1.04,92,1.01,MARGINAL_BORDERLINE,0.4234,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR1.5_COMP1.0_MOM0,40,1.5,1.0,0,1717,94.32008572717702,True,ACCEPT,-109021.5,560467.0,-669488.5,-63.5,0.84,-116718.0,42.98,-9.19,10.25,982,735,0.67,1.02,89,0.97,MARGINAL_BORDERLINE,0.4262,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB20_ATR1.5_COMP1.0_MOM0,20,1.5,1.0,0,1916,105.25176718303504,True,ACCEPT,-109553.0,453799.5,-563352.5,-57.18,0.81,-121912.0,44.05,-7.73,8.09,1103,813,0.63,1.03,98,0.87,MARGINAL_BORDERLINE,0.4063,0.2632,12,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR1.5_COMP1.0_MOM0,24,1.5,1.0,0,1839,101.02192058956234,True,ACCEPT,-109996.5,470134.0,-580130.5,-59.81,0.81,-121410.0,44.15,-8.17,8.76,1054,785,0.64,1.03,97,0.94,MARGINAL_BORDERLINE,0.4155,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB16_ATR0.5_COMP0.9_MOM0,16,0.5,0.9,0,935,51.36242292073996,True,ACCEPT,-110084.5,883813.0,-993897.5,-117.74,0.89,-147802.5,33.37,-4.96,6.58,486,449,0.78,0.99,62,0.54,MARGINAL_BORDERLINE,0.4294,0.3684,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB16_ATR1.5_COMP1.0_MOM0,16,1.5,1.0,0,1995,109.59147992179275,True,ACCEPT,-117896.5,438339.5,-556236.0,-59.1,0.79,-122681.5,43.86,-7.32,7.36,1150,845,0.62,1.0,99,0.9,MARGINAL_BORDERLINE,0.4069,0.1579,13,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR1.0_COMP1.0_MOM0,40,1.0,1.0,0,1766,97.01180628665965,True,ACCEPT,-118747.5,760099.0,-878846.5,-67.24,0.86,-156599.0,39.01,-7.88,9.54,992,774,0.67,1.08,91,1.21,MARGINAL,0.4432,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR1.5_COMP1.0_MOM0,8,1.5,1.0,0,2262,124.25861031734095,True,ACCEPT,-124210.0,361848.0,-486058.0,-54.91,0.74,-134808.0,41.82,-5.8,5.61,1314,948,0.54,1.04,105,1.13,MARGINAL_BORDERLINE,0.4005,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB12_ATR0.5_COMP0.9_MOM0,12,0.5,0.9,0,965,53.01041510001504,True,ACCEPT,-125603.5,875974.5,-1001578.0,-130.16,0.87,-158312.0,35.34,-4.77,6.11,497,468,0.81,0.94,64,0.42,MARGINAL,0.463,0.3158,3,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB20_ATR1.25_COMP1.0_MOM0,20,1.25,1.0,0,1927,105.85603098210257,True,ACCEPT,-129906.5,564105.5,-694012.0,-67.41,0.81,-136746.5,43.23,-7.31,7.93,1103,824,0.63,1.02,99,0.86,MARGINAL_BORDERLINE,0.4072,0.1579,12,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR1.25_COMP1.0_MOM0,24,1.25,1.0,0,1850,101.62618438862987,True,ACCEPT,-129960.5,517925.5,-647886.0,-70.25,0.8,-137847.0,42.97,-7.7,8.55,1055,795,0.64,1.02,98,0.97,MARGINAL_BORDERLINE,0.4167,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB12_ATR1.5_COMP1.0_MOM0,12,1.5,1.0,0,2103,115.52425176718303,True,ACCEPT,-130234.5,401117.0,-531351.5,-61.93,0.75,-130234.5,42.27,-6.7,6.61,1205,898,0.59,0.97,102,0.89,MARGINAL_BORDERLINE,0.4013,0.2105,12,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB32_ATR1.25_COMP1.0_MOM0,32,1.25,1.0,0,1776,97.56113701308468,True,ACCEPT,-130340.0,494178.0,-624518.0,-73.39,0.79,-145045.0,42.45,-8.27,9.43,1007,769,0.64,1.03,93,1.08,MARGINAL_BORDERLINE,0.4241,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR1.25_COMP1.0_MOM0,40,1.25,1.0,0,1734,95.25394796209956,True,ACCEPT,-131141.5,584162.0,-715303.5,-75.63,0.82,-138038.5,41.29,-8.56,9.95,984,750,0.67,1.0,90,1.04,MARGINAL_BORDERLINE,0.432,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB16_ATR1.25_COMP1.0_MOM0,16,1.25,1.0,0,2004,110.08587757557527,True,ACCEPT,-134252.0,487802.5,-622054.5,-66.99,0.78,-137950.0,43.16,-6.95,7.27,1150,854,0.62,1.0,100,1.01,MARGINAL_BORDERLINE,0.4145,0.1579,12,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB40_ATR0.75_COMP1.0_MOM0,40,0.75,1.0,0,1818,99.86832606406978,True,ACCEPT,-138546.0,896616.5,-1035162.5,-76.21,0.87,-176499.5,35.53,-6.92,8.89,1008,810,0.68,1.07,97,1.04,MARGINAL,0.4336,0.3684,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB24_ATR0.5_COMP0.9_MOM0,24,0.5,0.9,0,895,49.165100015039854,True,ACCEPT,-139930.5,830989.0,-970919.5,-156.35,0.86,-172427.5,32.18,-5.27,7.27,459,436,0.8,0.91,62,0.55,MARGINAL,0.4415,0.2105,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR0.5_COMP0.9_MOM0,8,0.5,0.9,0,1012,55.59226951421266,True,ACCEPT,-140718.5,678481.5,-819200.0,-139.05,0.83,-176779.0,35.87,-4.49,5.34,530,482,0.72,0.95,65,0.6,MARGINAL,0.4183,0.2632,7,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
RefinedBreakout_HB8_ATR1.25_COMP1.0_MOM0,8,1.25,1.0,0,2267,124.53327568055346,True,ACCEPT,-142607.5,375491.5,-518099.0,-62.91,0.72,-151152.0,41.2,-5.63,5.57,1314,953,0.54,1.03,106,1.2,MARGINAL_BORDERLINE,0.4067,0.2632,11,INCONSISTENT,breakout,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter"
