strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,max_drawdown,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboMR_ReversalUpBar_LowVolatilityRegime_CloseNearLow_StretchFromLongTermSMA,4,"ReversalUpBarFilter,LowVolatilityRegimeFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter","ReversalUpBarFilter,LowVolatilityRegimeFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter",2,29.22,False,7523.5,3.6,3761.75,-2894.0,2,0,3.6,0.0,2,3.6,BROKEN_IN_OOS,0.4922,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_ReversalUpBar_LowVolatilityRegime_CloseNearLow,3,"ReversalUpBarFilter,LowVolatilityRegimeFilter,CloseNearLowFilter","ReversalUpBarFilter,LowVolatilityRegimeFilter,CloseNearLowFilter",3,43.83,False,4723.0,1.83,1574.33,-5694.5,3,0,1.83,0.0,3,1.83,BROKEN_IN_OOS,0.265,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_ReversalUpBar_CloseNearLow_StretchFromLongTermSMA,3,"ReversalUpBarFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter","ReversalUpBarFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter",5,73.05,False,2180.0,1.26,436.0,-5895.87,5,0,1.26,0.0,5,1.26,BROKEN_IN_OOS,0.2094,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_DownClose_ThreeBarDown_AboveLongTermSMA,3,"DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_AboveLongTermSMA,3,"TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA,3,"ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_ThreeBarDown_AboveLongTermSMA_CloseNearLow,3,"ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter","ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_DownClose_TwoBarDown_ThreeBarDown_AboveLongTermSMA,4,"DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DownClose_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA,4,"DownCloseFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","DownCloseFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DownClose_ThreeBarDown_AboveLongTermSMA_CloseNearLow,4,"DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA,4,"TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_AboveLongTermSMA_CloseNearLow,4,"TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter","TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA_CloseNearLow,4,"ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_DownClose_TwoBarDown_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA,5,"DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DownClose_TwoBarDown_ThreeBarDown_AboveLongTermSMA_CloseNearLow,5,"DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_DownClose_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA_CloseNearLow,5,"DownCloseFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DownCloseFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA_CloseNearLow,5,"TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_DownClose_TwoBarDown_ThreeBarDown_LowVolatilityRegime_AboveLongTermSMA_CloseNearLow,6,"DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter",1,14.61,False,1547.0,1547.0,1547.0,0.0,1,0,1547.0,0.0,1,1547.0,BROKEN_IN_OOS,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_DownClose_TwoBarDown_AboveLongTermSMA,3,"DownCloseFilter,TwoBarDownFilter,AboveLongTermSMAFilter","DownCloseFilter,TwoBarDownFilter,AboveLongTermSMAFilter",2,29.22,False,351.25,1.14,175.63,-2508.25,2,0,1.14,0.0,2,1.14,MARGINAL_BORDERLINE,0.1819,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_TwoBarDown_LowVolatilityRegime_AboveLongTermSMA,3,"TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",2,29.22,False,351.25,1.14,175.63,-2508.25,2,0,1.14,0.0,2,1.14,MARGINAL_BORDERLINE,0.1819,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DownClose_TwoBarDown_LowVolatilityRegime_AboveLongTermSMA,4,"DownCloseFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter","DownCloseFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter",2,29.22,False,351.25,1.14,175.63,-2508.25,2,0,1.14,0.0,2,1.14,MARGINAL_BORDERLINE,0.1819,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_ThreeBarDown_AboveLongTermSMA,3,"BelowFastSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_AboveLongTermSMA_StretchFromLongTermSMA,3,"BelowFastSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","BelowFastSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_DistanceBelowSMA_ThreeBarDown_AboveLongTermSMA,3,"DistanceBelowSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","DistanceBelowSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DistanceBelowSMA_ReversalUpBar_AboveLongTermSMA,3,"DistanceBelowSMAFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DistanceBelowSMA_AboveLongTermSMA_StretchFromLongTermSMA,3,"DistanceBelowSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","DistanceBelowSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_DownClose_ReversalUpBar_AboveLongTermSMA,3,"DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_DownClose_AboveLongTermSMA_StretchFromLongTermSMA,3,"DownCloseFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","DownCloseFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_TwoBarDown_ReversalUpBar_AboveLongTermSMA,3,"TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_TwoBarDown_AboveLongTermSMA_StretchFromLongTermSMA,3,"TwoBarDownFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","TwoBarDownFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_ThreeBarDown_ReversalUpBar_AboveLongTermSMA,3,"ThreeBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","ThreeBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_ThreeBarDown_AboveLongTermSMA_StretchFromLongTermSMA,3,"ThreeBarDownFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","ThreeBarDownFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_ReversalUpBar_AboveLongTermSMA_CloseNearLow,3,"ReversalUpBarFilter,AboveLongTermSMAFilter,CloseNearLowFilter","ReversalUpBarFilter,AboveLongTermSMAFilter,CloseNearLowFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>]"
ComboMR_ReversalUpBar_AboveLongTermSMA_StretchFromLongTermSMA,3,"ReversalUpBarFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","ReversalUpBarFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_LowVolatilityRegime_AboveLongTermSMA_StretchFromLongTermSMA,3,"LowVolatilityRegimeFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","LowVolatilityRegimeFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_AboveLongTermSMA_CloseNearLow_StretchFromLongTermSMA,3,"AboveLongTermSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter","AboveLongTermSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_ThreeBarDown_AboveLongTermSMA,4,"BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_ReversalUpBar_AboveLongTermSMA,4,"BelowFastSMAFilter,DistanceBelowSMAFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_AboveLongTermSMA_StretchFromLongTermSMA,4,"BelowFastSMAFilter,DistanceBelowSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DownClose_ThreeBarDown_AboveLongTermSMA,4,"BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DownClose_ReversalUpBar_AboveLongTermSMA,4,"BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_DownClose_AboveLongTermSMA_StretchFromLongTermSMA,4,"BelowFastSMAFilter,DownCloseFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter","BelowFastSMAFilter,DownCloseFilter,AboveLongTermSMAFilter,StretchFromLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_AboveLongTermSMA,4,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ReversalUpBar_AboveLongTermSMA,4,"BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter","BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter",0,0.0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,NO_TRADES,0.105,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>]"
