strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboTrend_RecoveryTrigger_Volatility_UpClose_TwoBarUp_TrendSlope,5,"RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter","RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter",3333,183.09,True,-250210.5,0.44,-75.07,3333,0,0.44,0.0,646,0.3,EDGE_DECAYED_OOS,0.18,0.0,6,INCONSISTENT,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_RecoveryTrigger_Volatility_TwoBarUp_TrendSlope_CloseAboveFastSMA,5,"RecoveryTriggerFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter","RecoveryTriggerFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter",3333,183.09,True,-250210.5,0.44,-75.07,3333,0,0.44,0.0,646,0.3,EDGE_DECAYED_OOS,0.18,0.0,6,INCONSISTENT,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_Volatility_UpClose_TwoBarUp_TrendSlope_CloseAboveFastSMA,5,"VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter","VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter",3333,183.09,True,-250210.5,0.44,-75.07,3333,0,0.44,0.0,646,0.3,EDGE_DECAYED_OOS,0.18,0.0,6,INCONSISTENT,"[<class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_RecoveryTrigger_Volatility_UpClose_TwoBarUp_TrendSlope_CloseAboveFastSMA,6,"RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter","RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,CloseAboveFastSMAFilter",3333,183.09,True,-250210.5,0.44,-75.07,3333,0,0.44,0.0,646,0.3,EDGE_DECAYED_OOS,0.18,0.0,6,INCONSISTENT,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_RecoveryTrigger_Momentum_TrendSlope_HigherLow,4,"RecoveryTriggerFilter,MomentumFilter,TrendSlopeFilter,HigherLowFilter","RecoveryTriggerFilter,MomentumFilter,TrendSlopeFilter,HigherLowFilter",3170,174.14,True,-250219.0,0.41,-78.93,3170,0,0.41,0.0,1105,0.33,EDGE_DECAYED_OOS,0.255,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Momentum_TrendSlope_CloseAboveFastSMA_HigherLow,4,"MomentumFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter","MomentumFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter",3170,174.14,True,-250219.0,0.41,-78.93,3170,0,0.41,0.0,1105,0.33,EDGE_DECAYED_OOS,0.255,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_RecoveryTrigger_Momentum_TrendSlope_CloseAboveFastSMA_HigherLow,5,"RecoveryTriggerFilter,MomentumFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter","RecoveryTriggerFilter,MomentumFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter",3170,174.14,True,-250219.0,0.41,-78.93,3170,0,0.41,0.0,1105,0.33,EDGE_DECAYED_OOS,0.255,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Pullback_Volatility_Momentum,4,"TrendDirectionFilter,PullbackFilter,VolatilityFilter,MomentumFilter","TrendDirectionFilter,PullbackFilter,VolatilityFilter,MomentumFilter",3410,187.32,True,-250222.0,0.48,-73.38,2929,481,0.43,0.7,304,0.75,MARGINAL,0.392,0.0,13,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>]"
ComboTrend_TrendDirection_Momentum_TwoBarUp_TrendSlope,4,"TrendDirectionFilter,MomentumFilter,TwoBarUpFilter,TrendSlopeFilter","TrendDirectionFilter,MomentumFilter,TwoBarUpFilter,TrendSlopeFilter",3205,176.06,True,-250222.0,0.39,-78.07,3205,0,0.39,0.0,652,0.3,EDGE_DECAYED_OOS,0.18,0.0,7,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
ComboTrend_TrendDirection_Momentum_UpClose_TwoBarUp_TrendSlope,5,"TrendDirectionFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter","TrendDirectionFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter",3205,176.06,True,-250222.0,0.39,-78.07,3205,0,0.39,0.0,652,0.3,EDGE_DECAYED_OOS,0.18,0.0,7,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>]"
